invoice_id,invoice_date,customer_id,product_id,sales_rep_id,territory,quantity,unit_price,discount,sales_amount,unit_cost,gross_profit,sales_channel,campaign_id,payment_status
INV001091,2025-03-16,C0058,P013,SR011,East Coast,176,14.36,0,2527.36,8.98,946.88,Hospital,,Paid
INV001092,2026-04-22,C0028,P003,SR004,Southern,32,31.96,0.1,920.45,20.33,269.89,Clinic,,Pending
INV001093,2025-07-24,C0103,P011,SR002,Kuala Lumpur,86,15.5,0.03,1293.01,7.06,685.85,Clinic,,Paid
INV001094,2026-05-03,C0030,P009,SR011,East Coast,14,9.93,0.05,132.07,6.14,46.11,Pharmacy,,Paid
INV001095,2025-08-07,C0082,P002,SR010,Southern,20,20.37,0.15,346.29,9.86,149.09,Clinic,,Paid
INV001096,2026-04-30,C0055,P002,SR003,Northern,10,20.37,0.15,173.15,9.86,74.55,Hospital,,Paid
INV001097,2025-06-30,C0022,P005,SR006,East Malaysia,75,48.8,0.05,3477.0,23.91,1683.75,Hospital,CAM005,Pending
INV001098,2026-06-22,C0055,P009,SR003,Northern,18,9.93,0,178.74,6.14,68.22,Hospital,,Pending
INV001099,2025-12-17,C0077,P006,SR002,Kuala Lumpur,94,28.44,0.15,2272.36,16.3,740.16,Hospital,,Paid
INV001100,2025-06-14,C0179,P014,SR010,Southern,151,18.87,0.03,2763.89,11.75,989.64,Pharmacy,CAM004,Paid
INV001101,2025-05-29,C0083,P011,SR004,Southern,43,15.5,0.1,599.85,7.06,296.27,Pharmacy,,Paid
INV001102,2025-11-21,C0030,P014,SR011,East Coast,138,18.87,0.08,2395.74,11.75,774.24,Pharmacy,,Overdue
INV001103,2025-05-09,C0163,P015,SR004,Southern,14,11.13,0,155.82,6.38,66.5,Clinic,,Overdue
INV001104,2026-03-07,C0179,P018,SR004,Southern,158,17.27,0.03,2646.8,8.38,1322.76,Pharmacy,,Overdue
INV001105,2025-01-15,C0095,P012,SR005,East Coast,82,23.6,0.1,1741.68,11.86,769.16,Pharmacy,,Pending
INV001106,2026-05-27,C0167,P015,SR009,Northern,110,11.13,0.03,1187.57,6.38,485.77,Clinic,,Paid
INV001107,2025-12-10,C0030,P006,SR011,East Coast,114,28.44,0.03,3144.9,16.3,1286.7,Pharmacy,,Paid
INV001108,2026-03-23,C0098,P010,SR012,East Malaysia,167,17.45,0.03,2826.73,11.04,983.05,Distributor,,Paid
INV001109,2025-04-12,C0023,P004,SR005,East Coast,171,19.97,0,3414.87,10.13,1682.64,Clinic,,Paid
INV001110,2025-04-13,C0163,P015,SR004,Southern,175,11.13,0.03,1889.32,6.38,772.82,Clinic,,Paid
INV001111,2026-04-11,C0142,P013,SR006,East Malaysia,55,14.36,0.1,710.82,8.98,216.92,Pharmacy,,Paid
INV001112,2026-04-21,C0106,P013,SR006,East Malaysia,100,14.36,0.08,1321.12,8.98,423.12,Pharmacy,,Paid
INV001113,2025-09-28,C0079,P014,SR004,Southern,6,18.87,0.1,101.9,11.75,31.4,Hospital,,Paid
INV001114,2025-06-07,C0096,P017,SR011,East Coast,90,60.49,0,5444.1,30.19,2727.0,Hospital,,Paid
INV001115,2026-02-05,C0050,P013,SR006,East Malaysia,152,14.36,0.05,2073.58,8.98,708.62,Distributor,,Overdue
INV001116,2026-02-04,C0045,P013,SR009,Northern,137,14.36,0,1967.32,8.98,737.06,Pharmacy,,Paid
INV001117,2025-05-10,C0130,P004,SR010,Southern,165,19.97,0.1,2965.54,10.13,1294.09,Clinic,,Pending
INV001118,2025-06-12,C0083,P007,SR004,Southern,28,53.96,0,1510.88,26.47,769.72,Pharmacy,CAM004,Paid
INV001119,2025-03-22,C0147,P013,SR004,Southern,38,14.36,0.15,463.83,8.98,122.59,Pharmacy,,Pending
INV001120,2025-07-11,C0062,P008,SR008,Kuala Lumpur,54,17.6,0.05,902.88,7.93,474.66,Pharmacy,CAM005,Pending
INV001121,2025-02-22,C0071,P003,SR006,East Malaysia,165,31.96,0,5273.4,20.33,1918.95,Pharmacy,,Pending
INV001122,2025-04-24,C0118,P004,SR006,East Malaysia,41,19.97,0.03,794.21,10.13,378.88,Hospital,,Paid
INV001123,2026-05-22,C0093,P007,SR010,Southern,30,53.96,0.05,1537.86,26.47,743.76,Pharmacy,CAM012,Paid
INV001124,2025-03-20,C0054,P014,SR011,East Coast,85,18.87,0.05,1523.75,11.75,525.0,Pharmacy,,Paid
INV001125,2025-11-02,C0003,P006,SR005,East Coast,35,28.44,0.15,846.09,16.3,275.59,Pharmacy,,Overdue
INV001126,2026-05-11,C0158,P018,SR004,Southern,45,17.27,0.05,738.29,8.38,361.19,Pharmacy,CAM012,Paid
INV001127,2025-01-31,C0138,P001,SR004,Southern,60,34.05,0.1,1838.7,21.72,535.5,Hospital,CAM001,Paid
INV001128,2025-05-22,C0057,P003,SR005,East Coast,73,31.96,0.03,2263.09,20.33,779.0,Clinic,CAM004,Paid
INV001129,2025-10-29,C0120,P016,SR011,East Coast,136,23.84,0.15,2755.9,14.05,845.1,Pharmacy,,Paid
INV001130,2025-07-22,C0176,P009,SR011,East Coast,31,9.93,0.05,292.44,6.14,102.1,Hospital,,Paid
INV001131,2025-07-30,C0125,P014,SR008,Kuala Lumpur,113,18.87,0.05,2025.69,11.75,697.94,Clinic,CAM005,Paid
INV001132,2026-01-28,C0110,P007,SR008,Kuala Lumpur,100,53.96,0.1,4856.4,26.47,2209.4,Hospital,,Paid
INV001133,2025-02-04,C0131,P009,SR007,Central,80,9.93,0.05,754.68,6.14,263.48,Hospital,,Overdue
INV001134,2026-06-28,C0091,P013,SR003,Northern,34,14.36,0,488.24,8.98,182.92,Clinic,,Paid
INV001135,2025-07-10,C0092,P008,SR002,Kuala Lumpur,60,17.6,0.08,971.52,7.93,495.72,Pharmacy,,Pending
INV001136,2025-05-06,C0003,P011,SR005,East Coast,89,15.5,0,1379.5,7.06,751.16,Pharmacy,,Paid
INV001137,2025-11-26,C0060,P018,SR005,East Coast,103,17.27,0.03,1725.45,8.38,862.31,Distributor,CAM008,Paid
INV001138,2025-10-12,C0156,P003,SR007,Central,179,31.96,0.08,5263.17,20.33,1624.1,Distributor,CAM007,Paid
INV001139,2025-02-20,C0127,P016,SR002,Kuala Lumpur,75,23.84,0.05,1698.6,14.05,644.85,Pharmacy,CAM002,Paid
INV001140,2026-01-28,C0061,P001,SR011,East Coast,9,34.05,0.05,291.13,21.72,95.65,Pharmacy,,Overdue
INV001141,2026-04-18,C0073,P005,SR011,East Coast,14,48.8,0.1,614.88,23.91,280.14,Pharmacy,,Paid
INV001142,2025-01-17,C0018,P016,SR002,Kuala Lumpur,111,23.84,0.08,2434.54,14.05,874.99,Hospital,CAM001,Paid
INV001143,2025-11-17,C0127,P002,SR008,Kuala Lumpur,81,20.37,0.08,1517.97,9.86,719.31,Pharmacy,,Pending
INV001144,2025-05-05,C0096,P004,SR005,East Coast,62,19.97,0,1238.14,10.13,610.08,Hospital,,Paid
INV001145,2025-04-18,C0083,P014,SR004,Southern,48,18.87,0,905.76,11.75,341.76,Pharmacy,,Pending
INV001146,2025-01-06,C0177,P002,SR010,Southern,16,20.37,0,325.92,9.86,168.16,Hospital,,Paid
INV001147,2025-12-04,C0177,P013,SR010,Southern,48,14.36,0.15,585.89,8.98,154.85,Hospital,,Paid
INV001148,2025-11-23,C0038,P014,SR009,Northern,176,18.87,0,3321.12,11.75,1253.12,Pharmacy,,Paid
INV001149,2026-05-17,C0072,P011,SR010,Southern,62,15.5,0,961.0,7.06,523.28,Clinic,,Paid
INV001150,2025-12-28,C0143,P008,SR002,Kuala Lumpur,24,17.6,0,422.4,7.93,232.08,Clinic,,Paid
INV001151,2025-08-10,C0120,P013,SR005,East Coast,129,14.36,0,1852.44,8.98,694.02,Pharmacy,CAM005,Pending
INV001152,2025-11-16,C0117,P005,SR004,Southern,38,48.8,0,1854.4,23.91,945.82,Distributor,,Overdue
INV001153,2026-06-10,C0052,P013,SR002,Kuala Lumpur,22,14.36,0.03,306.44,8.98,108.88,Clinic,CAM012,Overdue
INV001154,2025-04-15,C0038,P015,SR003,Northern,33,11.13,0,367.29,6.38,156.75,Pharmacy,,Paid
INV001155,2025-01-30,C0122,P017,SR012,East Malaysia,95,60.49,0.03,5574.15,30.19,2706.1,Pharmacy,,Paid
INV001156,2026-03-18,C0055,P005,SR009,Northern,133,48.8,0.05,6165.88,23.91,2985.85,Hospital,,Paid
INV001157,2026-03-28,C0070,P012,SR001,Central,17,23.6,0.05,381.14,11.86,179.52,Pharmacy,,Paid
INV001158,2025-10-29,C0049,P013,SR001,Central,157,14.36,0.03,2186.88,8.98,777.02,Pharmacy,,Paid
INV001159,2025-04-22,C0175,P002,SR003,Northern,33,20.37,0,672.21,9.86,346.83,Hospital,CAM003,Paid
INV001160,2025-09-02,C0017,P018,SR001,Central,75,17.27,0,1295.25,8.38,666.75,Pharmacy,,Paid
INV001161,2026-02-06,C0101,P004,SR003,Northern,73,19.97,0.05,1384.92,10.13,645.43,Distributor,,Paid
INV001162,2025-07-28,C0089,P010,SR007,Central,5,17.45,0,87.25,11.04,32.05,Hospital,,Paid
INV001163,2026-05-04,C0079,P008,SR004,Southern,85,17.6,0.08,1376.32,7.93,702.27,Hospital,CAM011,Pending
INV001164,2025-05-26,C0004,P016,SR011,East Coast,90,23.84,0,2145.6,14.05,881.1,Pharmacy,,Pending
INV001165,2025-06-24,C0174,P001,SR010,Southern,126,34.05,0.05,4075.78,21.72,1339.06,Hospital,,Paid
INV001166,2025-09-11,C0121,P004,SR003,Northern,9,19.97,0.05,170.74,10.13,79.57,Distributor,,Pending
INV001167,2026-06-22,C0129,P006,SR006,East Malaysia,29,28.44,0,824.76,16.3,352.06,Clinic,,Pending
INV001168,2025-12-10,C0116,P016,SR010,Southern,144,23.84,0.03,3329.97,14.05,1306.77,Clinic,,Paid
INV001169,2025-01-14,C0091,P010,SR009,Northern,137,17.45,0.08,2199.4,11.04,686.92,Clinic,,Pending
INV001170,2026-05-11,C0029,P009,SR005,East Coast,42,9.93,0.15,354.5,6.14,96.62,Distributor,,Paid
INV001171,2025-05-26,C0092,P016,SR002,Kuala Lumpur,67,23.84,0.05,1517.42,14.05,576.07,Pharmacy,,Paid
INV001172,2025-07-31,C0023,P007,SR011,East Coast,168,53.96,0,9065.28,26.47,4618.32,Clinic,CAM005,Overdue
INV001173,2026-06-24,C0045,P009,SR009,Northern,89,9.93,0.03,857.26,6.14,310.8,Pharmacy,,Paid
INV001174,2025-10-10,C0080,P007,SR005,East Coast,153,53.96,0.05,7843.09,26.47,3793.18,Hospital,,Paid
INV001175,2026-03-20,C0117,P012,SR010,Southern,33,23.6,0.15,661.98,11.86,270.6,Distributor,,Paid
INV001176,2025-05-31,C0120,P005,SR011,East Coast,164,48.8,0.05,7603.04,23.91,3681.8,Pharmacy,CAM004,Paid
INV001177,2025-10-29,C0004,P015,SR005,East Coast,60,11.13,0.03,647.77,6.38,264.97,Pharmacy,,Paid
INV001178,2025-11-10,C0002,P014,SR007,Central,174,18.87,0.1,2955.04,11.75,910.54,Clinic,,Paid
INV001179,2025-05-22,C0090,P010,SR002,Kuala Lumpur,27,17.45,0.08,433.46,11.04,135.38,Hospital,CAM004,Paid
INV001180,2025-03-24,C0075,P008,SR003,Northern,126,17.6,0.15,1884.96,7.93,885.78,Pharmacy,CAM002,Paid
INV001181,2025-04-11,C0067,P010,SR008,Kuala Lumpur,49,17.45,0.05,812.3,11.04,271.34,Pharmacy,,Paid
INV001182,2025-05-23,C0175,P007,SR009,Northern,39,53.96,0.05,1999.22,26.47,966.89,Hospital,CAM004,Paid
INV001183,2026-04-18,C0140,P006,SR007,Central,116,28.44,0,3299.04,16.3,1408.24,Clinic,,Paid
INV001184,2026-05-31,C0176,P012,SR011,East Coast,95,23.6,0.05,2129.9,11.86,1003.2,Hospital,,Paid
INV001185,2025-01-29,C0144,P001,SR010,Southern,27,34.05,0.08,845.8,21.72,259.36,Pharmacy,,Paid
INV001186,2025-09-06,C0149,P017,SR008,Kuala Lumpur,37,60.49,0.05,2126.22,30.19,1009.19,Clinic,,Pending
INV001187,2025-02-24,C0101,P005,SR009,Northern,176,48.8,0,8588.8,23.91,4380.64,Distributor,,Pending
INV001188,2026-04-17,C0014,P003,SR002,Kuala Lumpur,74,31.96,0.1,2128.54,20.33,624.12,Pharmacy,,Paid
INV001189,2025-04-10,C0075,P016,SR009,Northern,20,23.84,0,476.8,14.05,195.8,Pharmacy,,Paid
INV001190,2025-02-24,C0180,P007,SR001,Central,148,53.96,0.08,7347.19,26.47,3429.63,Clinic,,Paid
INV001191,2025-06-08,C0078,P010,SR004,Southern,129,17.45,0.05,2138.5,11.04,714.34,Clinic,CAM004,Paid
INV001192,2025-05-04,C0134,P004,SR002,Kuala Lumpur,57,19.97,0,1138.29,10.13,560.88,Distributor,,Paid
INV001193,2026-06-02,C0114,P013,SR001,Central,36,14.36,0.03,501.45,8.98,178.17,Hospital,,Paid
INV001194,2025-08-29,C0140,P009,SR007,Central,173,9.93,0.05,1632.0,6.14,569.78,Clinic,,Paid
INV001195,2025-07-09,C0037,P008,SR002,Kuala Lumpur,135,17.6,0.08,2185.92,7.93,1115.37,Pharmacy,,Paid
INV001196,2025-10-24,C0075,P004,SR009,Northern,99,19.97,0.08,1818.87,10.13,816.0,Pharmacy,,Paid
INV001197,2025-04-20,C0119,P014,SR007,Central,42,18.87,0,792.54,11.75,299.04,Distributor,,Paid
INV001198,2025-01-12,C0149,P010,SR002,Kuala Lumpur,170,17.45,0.08,2729.18,11.04,852.38,Clinic,,Paid
INV001199,2025-12-30,C0036,P015,SR007,Central,75,11.13,0,834.75,6.38,356.25,Distributor,CAM008,Paid
INV001200,2026-06-22,C0100,P017,SR004,Southern,49,60.49,0.08,2726.89,30.19,1247.58,Clinic,,Paid
INV001201,2025-12-14,C0118,P005,SR012,East Malaysia,173,48.8,0.03,8189.13,23.91,4052.7,Hospital,,Pending
INV001202,2026-05-11,C0097,P016,SR001,Central,152,23.84,0.08,3333.79,14.05,1198.19,Pharmacy,,Paid
INV001203,2025-09-23,C0034,P011,SR008,Kuala Lumpur,154,15.5,0.05,2267.65,7.06,1180.41,Pharmacy,,Paid
INV001204,2025-06-12,C0060,P004,SR005,East Coast,132,19.97,0.15,2240.63,10.13,903.47,Distributor,,Pending
INV001205,2025-08-31,C0027,P006,SR007,Central,112,28.44,0.15,2707.49,16.3,881.89,Hospital,CAM006,Paid
INV001206,2025-03-16,C0114,P012,SR001,Central,49,23.6,0.03,1121.71,11.86,540.57,Hospital,,Paid
INV001207,2025-07-24,C0051,P009,SR007,Central,117,9.93,0.08,1068.87,6.14,350.49,Hospital,CAM005,Paid
INV001208,2026-06-26,C0050,P003,SR006,East Malaysia,166,31.96,0.15,4509.56,20.33,1134.78,Distributor,,Paid
INV001209,2025-02-04,C0036,P001,SR007,Central,109,34.05,0.05,3525.88,21.72,1158.4,Distributor,,Paid
INV001210,2026-06-25,C0128,P007,SR003,Northern,151,53.96,0.1,7333.16,26.47,3336.19,Hospital,,Paid
INV001211,2026-01-01,C0159,P018,SR001,Central,22,17.27,0.05,360.94,8.38,176.58,Pharmacy,,Pending
INV001212,2025-03-22,C0033,P017,SR012,East Malaysia,30,60.49,0,1814.7,30.19,909.0,Hospital,CAM002,Paid
INV001213,2025-10-24,C0065,P013,SR012,East Malaysia,22,14.36,0.1,284.33,8.98,86.77,Pharmacy,CAM007,Paid
INV001214,2025-09-05,C0133,P017,SR007,Central,107,60.49,0.05,6148.81,30.19,2918.48,Clinic,,Pending
INV001215,2026-04-28,C0068,P001,SR005,East Coast,91,34.05,0.05,2943.62,21.72,967.1,Distributor,CAM011,Paid
INV001216,2025-12-04,C0170,P002,SR006,East Malaysia,131,20.37,0,2668.47,9.86,1376.81,Hospital,,Pending
INV001217,2025-02-06,C0089,P003,SR007,Central,158,31.96,0.08,4645.71,20.33,1433.57,Hospital,,Pending
INV001218,2026-05-06,C0034,P009,SR002,Kuala Lumpur,31,9.93,0,307.83,6.14,117.49,Pharmacy,,Paid
INV001219,2026-03-18,C0123,P010,SR006,East Malaysia,10,17.45,0.15,148.32,11.04,37.92,Clinic,,Paid
INV001220,2025-07-20,C0137,P013,SR001,Central,146,14.36,0.05,1991.73,8.98,680.65,Pharmacy,,Paid
INV001221,2025-05-09,C0111,P014,SR002,Kuala Lumpur,34,18.87,0.05,609.5,11.75,210.0,Pharmacy,,Pending
INV001222,2026-01-12,C0091,P007,SR009,Northern,116,53.96,0.1,5633.42,26.47,2562.9,Clinic,CAM009,Paid
INV001223,2025-08-21,C0106,P018,SR006,East Malaysia,8,17.27,0.1,124.34,8.38,57.3,Pharmacy,CAM005,Paid
INV001224,2025-05-10,C0113,P006,SR009,Northern,16,28.44,0.03,441.39,16.3,180.59,Clinic,,Paid
INV001225,2025-09-08,C0075,P005,SR009,Northern,127,48.8,0.08,5701.79,23.91,2665.22,Pharmacy,,Paid
INV001226,2025-07-30,C0127,P012,SR002,Kuala Lumpur,118,23.6,0.08,2562.02,11.86,1162.54,Pharmacy,,Pending
INV001227,2025-10-27,C0168,P008,SR009,Northern,86,17.6,0.08,1392.51,7.93,710.53,Clinic,,Paid
INV001228,2026-02-25,C0160,P016,SR012,East Malaysia,25,23.84,0,596.0,14.05,244.75,Distributor,CAM010,Paid
INV001229,2025-08-04,C0032,P012,SR005,East Coast,14,23.6,0.15,280.84,11.86,114.8,Hospital,,Paid
INV001230,2026-04-10,C0030,P001,SR011,East Coast,13,34.05,0.03,429.37,21.72,147.01,Pharmacy,,Paid
INV001231,2025-03-28,C0016,P009,SR011,East Coast,131,9.93,0,1300.83,6.14,496.49,Clinic,,Paid
INV001232,2025-08-18,C0053,P013,SR001,Central,173,14.36,0.05,2360.07,8.98,806.53,Clinic,CAM006,Paid
INV001233,2025-12-23,C0007,P011,SR007,Central,156,15.5,0,2418.0,7.06,1316.64,Clinic,CAM008,Pending
INV001234,2025-02-28,C0028,P018,SR010,Southern,178,17.27,0.03,2981.84,8.38,1490.2,Clinic,,Paid
INV001235,2026-03-11,C0147,P017,SR010,Southern,46,60.49,0.15,2365.16,30.19,976.42,Pharmacy,,Overdue
INV001236,2025-09-01,C0034,P001,SR008,Kuala Lumpur,179,34.05,0.15,5180.71,21.72,1292.83,Pharmacy,CAM006,Pending
INV001237,2025-10-30,C0087,P013,SR001,Central,162,14.36,0.03,2256.53,8.98,801.77,Clinic,CAM007,Pending
INV001238,2025-01-13,C0032,P010,SR011,East Coast,72,17.45,0.1,1130.76,11.04,335.88,Hospital,,Paid
INV001239,2025-01-10,C0120,P002,SR011,East Coast,127,20.37,0.05,2457.64,9.86,1205.42,Pharmacy,,Paid
INV001240,2025-03-23,C0071,P018,SR012,East Malaysia,21,17.27,0.05,344.54,8.38,168.56,Pharmacy,CAM002,Paid
INV001241,2026-05-22,C0033,P008,SR006,East Malaysia,42,17.6,0.1,665.28,7.93,332.22,Hospital,,Paid
INV001242,2025-02-09,C0048,P017,SR008,Kuala Lumpur,153,60.49,0.03,8977.32,30.19,4358.25,Distributor,,Paid
INV001243,2025-09-23,C0066,P001,SR011,East Coast,143,34.05,0.08,4479.62,21.72,1373.66,Pharmacy,,Paid
INV001244,2025-03-21,C0130,P015,SR004,Southern,135,11.13,0,1502.55,6.38,641.25,Clinic,CAM002,Pending
INV001245,2026-03-02,C0019,P014,SR011,East Coast,41,18.87,0,773.67,11.75,291.92,Hospital,,Paid
INV001246,2026-02-22,C0167,P012,SR009,Northern,80,23.6,0.05,1793.6,11.86,844.8,Clinic,CAM010,Paid
INV001247,2025-06-03,C0152,P001,SR006,East Malaysia,160,34.05,0,5448.0,21.72,1972.8,Hospital,CAM004,Overdue
INV001248,2026-01-23,C0150,P002,SR005,East Coast,102,20.37,0.08,1911.52,9.86,905.8,Pharmacy,,Overdue
INV001249,2025-08-18,C0145,P017,SR010,Southern,142,60.49,0.08,7902.41,30.19,3615.43,Pharmacy,,Paid
INV001250,2025-02-22,C0156,P016,SR007,Central,86,23.84,0.03,1988.73,14.05,780.43,Distributor,,Paid
INV001251,2025-09-07,C0085,P008,SR008,Kuala Lumpur,64,17.6,0.05,1070.08,7.93,562.56,Pharmacy,,Paid
INV001252,2025-09-04,C0114,P014,SR007,Central,25,18.87,0.03,457.6,11.75,163.85,Hospital,,Pending
INV001253,2026-05-11,C0155,P008,SR010,Southern,112,17.6,0,1971.2,7.93,1083.04,Hospital,,Overdue
INV001254,2025-09-08,C0105,P005,SR012,East Malaysia,78,48.8,0.03,3692.21,23.91,1827.23,Hospital,CAM006,Paid
INV001255,2025-06-01,C0148,P016,SR003,Northern,51,23.84,0.1,1094.26,14.05,377.71,Pharmacy,CAM004,Paid
INV001256,2026-04-27,C0026,P005,SR004,Southern,115,48.8,0,5612.0,23.91,2862.35,Hospital,CAM011,Paid
INV001257,2026-06-27,C0100,P014,SR010,Southern,37,18.87,0.05,663.28,11.75,228.53,Clinic,,Paid
INV001258,2025-10-28,C0031,P011,SR007,Central,156,15.5,0.05,2297.1,7.06,1195.74,Pharmacy,CAM007,Paid
INV001259,2025-12-30,C0115,P014,SR010,Southern,116,18.87,0.03,2123.25,11.75,760.25,Pharmacy,,Paid
INV001260,2025-07-07,C0151,P017,SR002,Kuala Lumpur,43,60.49,0.1,2340.96,30.19,1042.79,Distributor,,Paid
INV001261,2026-04-10,C0098,P011,SR012,East Malaysia,50,15.5,0.05,736.25,7.06,383.25,Distributor,,Overdue
INV001262,2025-04-10,C0060,P010,SR011,East Coast,92,17.45,0,1605.4,11.04,589.72,Distributor,,Paid
INV001263,2026-06-05,C0110,P010,SR008,Kuala Lumpur,103,17.45,0.03,1743.43,11.04,606.31,Hospital,CAM012,Paid
INV001264,2025-08-04,C0111,P017,SR008,Kuala Lumpur,152,60.49,0.1,8275.03,30.19,3686.15,Pharmacy,CAM005,Paid
INV001265,2025-05-02,C0074,P009,SR012,East Malaysia,117,9.93,0,1161.81,6.14,443.43,Pharmacy,,Paid
INV001266,2025-09-23,C0156,P004,SR001,Central,175,19.97,0.03,3389.91,10.13,1617.16,Distributor,CAM006,Paid
INV001267,2025-02-10,C0139,P018,SR002,Kuala Lumpur,6,17.27,0.05,98.44,8.38,48.16,Clinic,,Paid
INV001268,2025-10-16,C0147,P014,SR010,Southern,138,18.87,0,2604.06,11.75,982.56,Pharmacy,,Pending
INV001269,2025-05-03,C0114,P014,SR007,Central,72,18.87,0,1358.64,11.75,512.64,Hospital,,Paid
INV001270,2025-10-13,C0172,P004,SR011,East Coast,25,19.97,0.08,459.31,10.13,206.06,Pharmacy,CAM007,Paid
INV001271,2026-06-04,C0086,P009,SR009,Northern,166,9.93,0.08,1516.51,6.14,497.27,Clinic,,Paid
INV001272,2025-11-19,C0010,P014,SR003,Northern,138,18.87,0.03,2525.94,11.75,904.44,Pharmacy,,Paid
INV001273,2025-02-06,C0163,P001,SR004,Southern,40,34.05,0.05,1293.9,21.72,425.1,Clinic,,Paid
INV001274,2025-07-20,C0068,P016,SR005,East Coast,129,23.84,0.1,2767.82,14.05,955.37,Distributor,,Paid
INV001275,2025-07-23,C0163,P003,SR004,Southern,5,31.96,0.05,151.81,20.33,50.16,Clinic,,Paid
INV001276,2025-07-02,C0010,P014,SR009,Northern,162,18.87,0.03,2965.23,11.75,1061.73,Pharmacy,,Paid
INV001277,2026-05-11,C0136,P006,SR012,East Malaysia,64,28.44,0.1,1638.14,16.3,594.94,Clinic,,Paid
INV001278,2026-02-06,C0154,P012,SR011,East Coast,80,23.6,0,1888.0,11.86,939.2,Clinic,,Paid
INV001279,2025-10-22,C0108,P015,SR011,East Coast,68,11.13,0.08,696.29,6.38,262.45,Clinic,CAM007,Overdue
INV001280,2025-04-27,C0089,P013,SR001,Central,128,14.36,0.1,1654.27,8.98,504.83,Hospital,,Paid
INV001281,2025-08-29,C0008,P010,SR009,Northern,134,17.45,0,2338.3,11.04,858.94,Clinic,,Paid
INV001282,2025-11-27,C0067,P011,SR008,Kuala Lumpur,105,15.5,0.1,1464.75,7.06,723.45,Pharmacy,,Paid
INV001283,2025-02-25,C0069,P016,SR006,East Malaysia,91,23.84,0.05,2060.97,14.05,782.42,Clinic,CAM002,Paid
INV001284,2025-06-20,C0138,P007,SR004,Southern,162,53.96,0.05,8304.44,26.47,4016.3,Hospital,,Paid
INV001285,2025-01-21,C0006,P013,SR006,East Malaysia,90,14.36,0.1,1163.16,8.98,354.96,Clinic,,Paid
INV001286,2025-02-20,C0133,P007,SR007,Central,142,53.96,0,7662.32,26.47,3903.58,Clinic,CAM002,Pending
INV001287,2025-08-23,C0075,P006,SR009,Northern,89,28.44,0.05,2404.6,16.3,953.9,Pharmacy,,Paid
INV001288,2025-01-14,C0010,P001,SR003,Northern,133,34.05,0.03,4392.79,21.72,1504.03,Pharmacy,,Paid
INV001289,2025-11-05,C0007,P008,SR001,Central,13,17.6,0.03,221.94,7.93,118.85,Clinic,,Paid
INV001290,2026-01-22,C0168,P013,SR003,Northern,74,14.36,0.1,956.38,8.98,291.86,Clinic,CAM009,Paid
INV001291,2025-06-05,C0025,P013,SR006,East Malaysia,160,14.36,0.1,2067.84,8.98,631.04,Hospital,,Paid
INV001292,2025-01-24,C0078,P009,SR010,Southern,56,9.93,0,556.08,6.14,212.24,Clinic,,Paid
INV001293,2026-01-21,C0075,P014,SR003,Northern,61,18.87,0.15,978.41,11.75,261.66,Pharmacy,,Paid
INV001294,2026-06-03,C0063,P013,SR002,Kuala Lumpur,132,14.36,0.08,1743.88,8.98,558.52,Clinic,,Pending
INV001295,2025-04-21,C0116,P008,SR004,Southern,106,17.6,0.08,1716.35,7.93,875.77,Clinic,,Paid
INV001296,2025-04-22,C0165,P010,SR012,East Malaysia,41,17.45,0.1,643.9,11.04,191.26,Clinic,,Paid
INV001297,2025-06-23,C0054,P016,SR005,East Coast,26,23.84,0,619.84,14.05,254.54,Pharmacy,,Paid
INV001298,2026-04-30,C0134,P008,SR002,Kuala Lumpur,131,17.6,0.03,2236.43,7.93,1197.6,Distributor,CAM011,Pending
INV001299,2025-02-07,C0083,P014,SR004,Southern,73,18.87,0.08,1267.31,11.75,409.56,Pharmacy,,Pending
INV001300,2026-05-27,C0081,P008,SR010,Southern,123,17.6,0.08,1991.62,7.93,1016.23,Pharmacy,,Pending
INV001301,2025-03-25,C0027,P014,SR001,Central,101,18.87,0,1905.87,11.75,719.12,Hospital,CAM002,Paid
INV001302,2026-03-25,C0030,P002,SR011,East Coast,131,20.37,0,2668.47,9.86,1376.81,Pharmacy,,Pending
INV001303,2026-05-14,C0036,P018,SR007,Central,107,17.27,0,1847.89,8.38,951.23,Distributor,CAM012,Paid
INV001304,2025-10-05,C0134,P011,SR008,Kuala Lumpur,149,15.5,0.08,2124.74,7.06,1072.8,Distributor,CAM007,Pending
INV001305,2026-01-16,C0133,P009,SR007,Central,123,9.93,0,1221.39,6.14,466.17,Clinic,CAM009,Paid
INV001306,2026-05-01,C0003,P011,SR011,East Coast,50,15.5,0,775.0,7.06,422.0,Pharmacy,CAM011,Paid
INV001307,2025-07-12,C0052,P004,SR008,Kuala Lumpur,89,19.97,0,1777.33,10.13,875.76,Clinic,,Paid
INV001308,2025-03-10,C0090,P018,SR002,Kuala Lumpur,93,17.27,0.05,1525.8,8.38,746.46,Hospital,,Paid
INV001309,2026-03-13,C0150,P010,SR011,East Coast,164,17.45,0.08,2632.86,11.04,822.3,Pharmacy,,Paid
INV001310,2025-07-27,C0020,P005,SR001,Central,60,48.8,0.03,2840.16,23.91,1405.56,Clinic,CAM005,Paid
INV001311,2026-06-19,C0151,P013,SR008,Kuala Lumpur,152,14.36,0.08,2008.1,8.98,643.14,Distributor,,Paid
